StartTime,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,Label
17705,705125,48:4b:aa:0c:d8:f9,0x0105,f0:18:98:5e:fb:9f,0,1,503,INT,Malicious
17706,642966,48:4b:aa:2c:d8:f9,0,e0:18:98:7e:ff:9f,0,1,499,INT,Malicious
17706,843002,192.168.0.15,0x0105,192.168.0.13,0xc0a8,106,12420,RED,Malicious
17707,36856,48:4b:aa:2c:d8:f9,41788,f0:10:98:5e:ff:9f,0,1,499,INT,Malicious
17707,251894,192.168.0.15,0,192.168.0.16,0xc0a8,95,11162,RED,Malicious
17707,265147,224.168.0.13,24022,192.168.32.16,20346,1,1502,CON,Malicious
17707,561399,48:4b:aa:2c:d8:f9,27097,f0:18:98:5e:ff:9f,0,2,2138,INT,Malicious
17708,363082,192.160.0.13,0,192.40.0.16,4096,1,599,CON,Malicious
17708,702309,208.170.0.13,0,192.168.0.16,2048,1,555,CON,Malicious
17708,901971,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:7f:9f,0,1,1275,INT,Malicious
17708,996153,192.168.0.16,0,192.168.0.13,0,3,270,RSP,Malicious
17709,980580,48:4b:aa:2c:d8:f9,0x0008,f0:18:98:5e:ff:9f,0,3,1701,REQ,Malicious
17710,242479,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,7,6141,REQ,Malicious
17710,332248,192.168.0.13,53242,192.168.0.1,0x014d,2,292,ECO,Malicious
17710,502939,48:4b:aa:2c:d8:f9,0,f0:18:98:7e:ff:9f,0,1,463,INT,Malicious
17710,641739,192.168.0.16,5521,192.168.0.13,902,341,151674,CON,Malicious
17710,841375,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,2,1242,INT,Malicious
17711,929,192.168.0.15,443,192.168.0.1,http,6,9360,CON,Malicious
17711,408203,192.168.0.13,0,192.168.0.16,0,3,270,RSP,Malicious
17711,531703,74.125.203.189,10684,192.168.0.14,57913,1,129,REQ,Malicious
17711,702070,48:4b:aa:2c:d8:f9,0x0105,f0:18:98:5e:ff:9f,0,5,2867,REQ,Malicious
17711,860864,192.168.0.13,55206,13.228.233.32,6,2,284,CON,Malicious
17711,919118,192.168.0.15,0x0105,192.168.0.13,0xc0a8,90,10576,RED,Malicious
17712,101110,192.168.0.15,61088,218.145.28.122,http,4,6240,CON,Malicious
17712,315695,192.168.0.15,9216,192.168.0.16,0xc0a8,79,9314,RED,Malicious
17712,371519,192.168.0.13,0,192.136.0.16,24576,1,583,CON,Malicious
17712,514756,192.168.0.13,0,192.168.0.16,433,1,555,CON,Malicious
17712,976620,48:4b:aa:2c:98:f9,9216,f0:18:98:5e:ff:9f,0,1,535,INT,Malicious
17713,241921,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,2,1598,INT,Malicious
17714,42398,192.170.0.13,0,192.168.0.16,397,1,519,CON,Malicious
17714,102570,48:4b:aa:2c:d8:f9,0,f0:10:98:5e:ff:9b,0,1,535,INT,Malicious
17715,4506,192.168.0.16,53242,192.168.0.13,0,3,270,RSP,Malicious
17715,102092,48:4b:aa:2c:d8:f9,0x49,f0:18:98:7e:ff:9f,0,1,499,INT,Malicious
17715,251049,64.168.0.16,0x0001,192.168.0.13,902,1,1502,CON,Malicious
17715,261011,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0x40,1,118,INT,Malicious
17715,262698,192.168.16.15,0,192.168.0.0,0x0000,1,122,0,Malicious
17715,382829,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,4,3860,REQ,Malicious
17715,441851,48:4b:aa:2c:d8:f9,53242,f0:19:98:5e:ff:9f,0,1,683,INT,Malicious
17715,500986,48:4b:aa:2c:d8:f1,443,f0:18:98:5e:ff:9f,0,1,695,INT,Malicious
17715,643453,192.168.0.16,52418,192.168.0.13,902,301,113432,CON,Malicious
17715,695108,172.217.25.238,0xd1,192.168.0.14,56826,1,110,REQ,Malicious
17715,844713,192.168.0.13,0,192.168.0.16,2048,1,783,CON,Malicious
17715,906803,48:4b:aa:2c:d8:fb,0,f0:18:98:7e:ff:9b,0xa4,1,1127,INT,Malicious
17716,101566,192.168.0.13,0,192.168.0.16,0,1,567,INT,Malicious
17716,382082,224.168.0.13,0,192.168.0.16,0,1,543,INT,Malicious
17716,539398,192.168.0.1,44781,192.168.0.14,0,1,90,INT,Malicious
17716,582063,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,4,2656,REQ,Malicious
17716,705427,208.170.0.13,55213,192.168.0.16,16384,1,535,CON,Malicious
17716,905944,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ef:9f,0,1,1083,INT,Malicious
17716,912491,192.168.0.15,0x0105,218.145.28.122,http,1,102,FIN,Malicious
17716,983446,48:4b:aa:2c:d8:f9,0x0105,f0:18:98:5e:ff:9f,0,1,615,REQ,Malicious
17716,983592,192.168.0.15,0,192.168.0.13,0xc0a8,91,10694,RED,Malicious
17717,385701,192.168.0.15,0,192.168.0.16,0xc0a8,77,9086,RED,Malicious
17717,409852,192.168.0.13,0,192.168.0.16,0,3,270,RSP,Malicious
17717,441005,48:4b:aa:2c:d8:f9,0x79,f0:18:98:5e:ff:9f,0,2,1166,REQ,Malicious
17718,302281,48:4b:aa:2c:d8:f9,0,f0:18:98:7e:ff:9f,0,1,531,INT,Malicious
17718,388937,48:4b:aa:24:d8:f9,43692,f0:18:98:5e:ff:9f,0x22,1,503,INT,Malicious
17718,504148,48:4b:aa:2c:d8:f9,5438,f0:18:98:5e:ff:9f,0,1,523,INT,Malicious
17719,858754,192.170.128.13,53242,192.168.0.16,16384,1,707,CON,Malicious
17720,372167,192.168.2.13,48704,192.168.0.16,256,1,547,CON,Malicious
17720,661156,192.168.0.16,0,192.168.0.13,902,339,152992,RST,Malicious
17720,863146,192.168.0.13,0,192.168.0.16,0,1,555,CON,Malicious
17721,16326,192.168.0.16,0x0105,192.168.0.13,0,3,270,RSP,Malicious
17721,907478,48:4b:aa:2c:d8:f9,44753,f0:18:98:5e:ff:9f,0,1,1015,INT,Malicious
17721,985270,192.168.0.15,0x0105,192.168.0.13,0xc0a8,90,10576,RED,Malicious
17722,182611,192.168.0.13,26803,192.168.0.16,16384,1,547,CON,Malicious
17722,385768,192.168.0.15,44763,192.168.0.16,0xc0a8,92,10800,RED,Malicious
17722,585518,192.168.0.13,33232,192.168.0.16,256,1,1155,CON,Malicious
17722,706465,192.168.2.13,0,192.168.0.17,16384,1,531,CON,Malicious
17722,899127,192.168.0.13,0,3.0.230.212,882,3,310,CON,Malicious
17723,418797,192.168.0.13,0,192.168.0.16,0,3,270,RSP,Malicious
17724,41338,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,1,627,REQ,Malicious
17724,101186,48:4b:aa:2c:d8:f9,24591,f0:18:98:5e:ff:9f,0,3,2185,REQ,Malicious
17724,581139,48:4b:aa:2c:d8:f9,8988,f0:18:98:5e:ff:9f,0,1,1095,INT,Malicious
17724,723824,192.168.2.13,0x0008,193.168.0.16,0,1,507,CON,Malicious
17724,973508,192.168.0.13,53242,192.168.0.16,53242,1,555,RST,Malicious
17725,342951,192.168.0.13,443,192.168.0.1,0x014d,2,292,ECO,Malicious
17725,652473,192.168.0.16,443,192.168.0.13,902,309,122974,CON,Malicious
17726,44438,172.217.25.238,6138,192.168.0.14,56826,1,129,REQ,Malicious
17726,617684,74.125.203.189,0,192.168.0.14,57913,1,110,REQ,Malicious
17726,775180,192.168.0.13,0,192.168.0.16,16384,1,539,CON,Malicious
17726,854471,240.170.0.13,0x0105,200.136.0.16,0,1,555,INT,Malicious
17727,19387,192.168.0.16,0,192.168.0.13,0,3,270,RSP,Malicious
17727,56298,192.168.0.15,8508,192.168.0.13,0xc0a8,106,12432,RED,Malicious
17727,112670,48:4b:aa:2c:d8:f9,54262,f0:18:98:5e:ff:9f,0,1,459,REQ,Malicious
17727,267284,192.168.0.45,0x0105,192.104.0.24,53242,1,1506,CON,Malicious
17727,277038,240.170.0.13,0,200.136.0.16,0,1,511,CON,Malicious
17727,467951,192.168.0.15,0x5d,192.168.0.16,0xc0a8,75,8850,RED,Malicious
17727,580907,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:fd:9f,0,1,1506,INT,Malicious
17727,581306,48:4b:aa:2c:d8:f1,53242,e0:18:98:5e:ff:9f,0x82,1,1506,INT,Malicious
17727,582021,192.168.0.13,44994,192.170.0.16,0,1,1506,INT,Malicious
17727,584736,200.136.0.16,0,192.168.0.13,902,1,148,CON,Malicious
17727,711110,192.184.0.13,0,192.168.0.16,16384,1,643,CON,Malicious
17727,911550,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,4,4364,REQ,Malicious
17727,978435,48:4b:aa:2e:d8:f9,0,f0:18:98:5e:ff:9f,0,1,659,INT,Malicious
17727,978827,192.170.2.13,61853,192.168.0.16,0,1,659,INT,Malicious
17727,993695,48:4b:aa:2c:d8:f9,0,88:36:6c:d7:1c:56,0,1,174,INT,Malicious
17727,993840,192.168.0.16,0,172.217.25.106,https,12,1596,FIN,Malicious
17728,371182,224.168.0.13,33491,192.40.0.16,0,1,543,INT,Malicious
17728,450733,48:4b:aa:2c:d8:f9,19,f0:18:98:5e:ff:9f,0,1,559,INT,Malicious
17728,659344,192.168.0.13,61856,239.255.255.250,19,3,681,INT,Malicious
17728,661532,192.168.0.1,0,192.168.0.13,33491,1,493,INT,Malicious
17728,697995,192.168.0.16,0,172.217.25.106,https,4,472,FIN,Malicious
17728,711906,48:4b:aa:2c:d8:fb,43986,f0:18:98:7e:ff:9f,0,1,551,INT,Malicious
17728,734981,48:4b:aa:2c:d8:f9,0,88:36:6c:d7:1c:56,0,1,102,INT,Malicious
17728,771337,192.170.2.13,0,192.168.0.16,16384,1,555,CON,Malicious
17729,110865,192.168.0.13,0,192.168.0.16,0,1,567,INT,Malicious
17729,252992,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,7,5072,REQ,Malicious
17729,371943,192.168.0.13,20955,192.168.0.16,0,1,523,INT,Malicious
17729,421331,192.168.0.13,0,192.168.0.16,0,3,270,RSP,Malicious
17729,992300,192.168.0.13,57712,192.168.0.16,6,1,563,CON,Malicious
17730,52328,192.168.0.13,0,192.168.0.16,0,1,475,INT,Malicious
17730,116712,192.136.0.13,53242,192.168.0.16,0,1,499,CON,Malicious
17730,510896,48:4b:aa:2c:dc:f9,41839,f0:18:98:5e:ff:9f,0,1,503,INT,Malicious
17730,661051,192.168.0.16,0,192.168.0.13,902,315,145870,CON,Malicious
17730,679471,192.168.0.13,0,192.168.0.1,57592,2,244,REQ,Malicious
17730,852797,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,2,1146,REQ,Malicious
17730,912070,192.170.0.13,0,200.168.0.16,0,1,1443,INT,Malicious
17730,982713,48:4b:aa:2c:d8:f9,53242,f0:18:98:5e:ff:9f,0,1,511,REQ,Malicious
17730,987092,bc:1c:81:4b:ae:ba,0,f0:18:98:5e:ff:9f,0,1,118,INT,Malicious
17730,987207,192.168.0.184,0x0105,88.151.114.13,902,1,118,CON,Malicious
17731,247013,48:4b:aa:2c:d8:f9,0x0105,f0:18:98:5e:ff:9f,0,1,1506,REQ,Malicious
17731,257357,192.168.0.15,0,192.168.0.13,0xc0a8,1,122,RED,Malicious
17732,123127,192.168.0.15,0x0105,192.168.0.13,0xc0a8,87,10222,RED,Malicious
17732,382009,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,1,619,INT,Malicious
17732,473614,192.168.0.15,0,192.168.0.16,0xc0a8,73,8606,RED,Malicious
17732,999384,192.168.0.1,61353,192.168.0.16,0,2,180,CON,Malicious
17733,25350,192.168.0.16,0,192.168.0.13,0,3,270,RSP,Malicious
17733,652237,192.170.1.13,0,192.168.0.16,16384,1,519,CON,Malicious
17733,669741,192.168.0.1,0,192.168.0.13,0,2,180,CON,Malicious
17734,511098,48:4b:aa:2c:d8:f9,60235,f0:18:98:5f:ff:9f,0,1,515,INT,Malicious
17734,592723,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,3,3197,REQ,Malicious
17734,614571,192.168.0.15,0,239.255.255.250,19,15,3963,INT,Malicious
17734,614762,a8:66:7f:0e:3f:54,0,f0:58:98:5e:ff:9f,0,1,269,INT,Malicious
17734,792070,48:4b:aa:2c:d8:f9,0,f0:08:98:5e:ff:9f,0,1,495,INT,Malicious
17734,960066,192.168.0.1,53242,224.0.0.1,0,4,372,INT,Malicious
17734,989672,192.168.0.13,0,239.255.255.250,0,1,94,REQ,Malicious
17734,993294,192.168.0.16,23462,192.170.0.13,902,1,503,CON,Malicious
17735,19146,192.168.0.13,0,224.0.0.251,0,1,94,REQ,Malicious
17735,112141,192.168.2.13,0,200.168.0.16,1491,1,523,CON,Malicious
17735,195125,192.168.0.13,0x69,192.168.0.16,0,1,511,INT,Malicious
17735,258253,48:4b:aa:2c:d8:f9,53242,f0:18:98:5e:ff:9f,0,4,3253,REQ,Malicious
17735,311669,48:4b:aa:2c:d8:f9,53242,f0:18:98:5e:ff:9f,0xae,1,1175,INT,Malicious
17735,400887,192.168.0.16,0,192.8.2.13,902,1,118,CON,Malicious
17735,401197,192.40.9.16,0,192.168.0.13,902,1,118,CON,Malicious
17735,408018,192.168.0.16,0,224.0.0.251,0,1,94,INT,Malicious
17735,425698,192.168.0.13,53242,192.168.0.16,0,3,270,RSP,Malicious
17735,656631,49:4b:aa:2c:d8:f8,0,f0:18:98:5e:ef:9f,0,1,623,INT,Malicious
17735,662030,192.168.0.16,0,192.168.0.13,902,329,152244,CON,Malicious
17736,452421,bc:1c:81:4b:ae:ba,0,f0:18:98:5e:ff:9f,0,1,122,INT,Malicious
17736,596361,48:4b:aa:2c:d8:d9,0,f0:18:98:5e:ff:9f,0,1,1247,INT,Malicious
17736,614465,192.170.0.15,0,237.255.255.250,0,1,269,INT,Malicious
17736,614538,192.168.2.15,0,239.255.255.242,0,1,269,INT,Malicious
17736,615507,a8:66:7f:0e:3f:54,10684,f0:18:98:5e:ff:9f,0,1,269,INT,Malicious
17736,652137,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,2,1102,REQ,Malicious
17736,882032,192.168.0.13,0x0105,13.228.233.32,6,2,284,CON,Malicious
17736,911747,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9f,0,2,2302,REQ,Malicious
17737,264092,192.168.0.15,896,192.168.0.13,0xc0a8,101,11850,RED,Malicious
17737,296092,48:4b:aa:2c:d8:f9,0x0105,f0:18:98:5e:ff:9f,0,1,1502,INT,Malicious
17737,312140,192.168.0.13,0,192.168.0.16,53242,1,130,RST,Malicious
17737,527822,192.168.0.15,443,192.168.0.16,0xc0a8,85,10006,RED,Malicious
17737,614114,48:4b:aa:2c:d8:f9,0,f0:18:98:5e:ff:9e,0,1,269,INT,Malicious
17737,704954,74.125.203.189,0,192.168.0.14,57913,1,129,REQ,Malicious
17737,782030,192.168.0.13,53242,192.170.32.144,0,1,551,INT,Malicious
17738,183393,bc:1c:81:4b:ae:ba,0,f0:18:98:5e:ff:9f,0,1,122,INT,Malicious
17738,718585,192.168.0.16,0x0105,193.168.0.13,902,1,519,CON,Malicious
17739,26764,192.168.0.16,0x0008,192.168.0.13,0,4,360,RSP,Malicious
17740,190786,192.168.0.15,53242,208.168.0.16,0xc0a8,1,122,RED,Malicious
17740,363301,192.168.0.13,39884,192.168.0.1,0x014d,2,292,ECO,Malicious
17740,663394,192.168.0.16,443,192.168.0.13,902,452,227623,CON,Malicious
17740,872160,192.168.0.16,0,192.168.0.131,37364,1,118,CON,Malicious
17741,88758,172.217.25.238,0x0105,192.168.0.14,56826,1,110,REQ,Malicious
17741,430352,192.168.0.13,0x0105,192.168.0.16,0,4,360,RSP,Malicious
17742,267402,192.168.0.15,0,192.168.0.13,0xc0a8,12,1416,RED,Malicious
17742,588414,192.168.0.15,53242,192.168.0.16,0xc0a8,28,3272,RED,Malicious
17744,615649,192.168.0.16,48975,192.168.0.13,0,2,180,RSP,Malicious
17745,748584,192.168.0.16,54692,192.168.0.13,902,388,171630,RST,Malicious
17746,160463,192.168.0.23,53242,163.152.1.1,domain,2,702,CON,Malicious
17746,178407,192.168.0.23,0,216.58.197.202,https,17,7339,CON,Malicious
17750,792930,192.168.0.16,4163,192.168.0.13,902,415,205164,CON,Malicious
17752,41862,192.168.0.1,443,192.168.0.23,0,1,86,INT,Malicious
17752,122792,81.139.149.229,33232,123.44.138.4,18492,1,118,CON,Malicious
17752,790818,74.125.203.189,443,192.168.0.14,57913,1,110,REQ,Malicious
17752,920104,192.168.0.13,0x0008,3.0.230.212,882,3,310,CON,Malicious
17754,169759,172.217.25.238,53242,192.168.0.14,56826,5,753,REQ,Malicious
17755,381250,192.168.0.13,55079,192.168.0.1,0x014d,2,292,ECO,Malicious
17755,791874,192.168.0.16,0,192.168.0.13,902,377,185937,CON,Malicious
17756,445277,192.168.0.14,4236,17.252.236.153,5223,2,281,CON,Malicious
17757,929018,48:4b:aa:2c:d8:f9,53242,bc:1c:81:4b:ae:ba,0,1,1091,INT,Malicious
17760,321429,192.168.0.1,10684,239.255.255.250,19,33,17074,INT,Malicious
17760,803018,192.168.0.16,35913,192.168.0.13,902,365,159240,CON,Malicious
17761,909353,192.168.0.13,0,13.228.233.32,6,2,284,CON,Malicious
17762,202723,192.168.0.13,0,150.109.183.123,6002,8,2034,CON,Malicious
17764,139139,192.168.0.13,0,192.168.0.16,0,1,595,INT,Malicious
17765,30524,192.168.0.1,0,224.0.0.1,0,4,372,INT,Malicious
17765,138072,192.168.0.13,0,224.0.0.251,0,1,94,REQ,Malicious
17765,138342,192.168.0.13,53242,239.255.255.250,0,1,94,REQ,Malicious
17765,433850,192.168.0.16,443,224.0.0.251,0,1,94,INT,Malicious
17765,818639,192.168.0.16,35913,192.168.0.13,902,344,158577,CON,Malicious
17767,29612,74.125.203.189,35913,192.168.0.14,57913,1,129,REQ,Malicious
17768,182172,192.168.0.13,55236,150.109.182.50,6003,7,1784,CON,Malicious
17768,310621,192.168.0.13,443,150.109.183.123,6002,1,250,REQ,Malicious
17768,650580,192.168.0.15,0x0008,218.145.28.122,http,2,3124,CON,Malicious
17769,500231,172.217.25.238,53242,192.168.0.14,56826,1,110,REQ,Malicious
17770,393314,192.168.0.13,55243,192.168.0.1,0x014d,2,292,ECO,Malicious
17770,812948,192.168.0.16,0,192.168.0.13,902,374,196169,CON,Malicious
17770,826710,192.168.0.15,36496,218.145.28.148,http,1,102,CON,Malicious
17772,31967,192.168.0.1,0,192.168.0.14,0,1,90,INT,Malicious
17775,82433,192.168.0.23,53242,113.29.141.94,http,2,448,CON,Malicious
17775,400387,192.168.0.1,53242,192.168.0.13,0,2,180,CON,Malicious
17775,813157,192.168.0.16,443,192.168.0.13,902,330,154595,CON,Malicious
17780,817148,192.168.0.16,443,192.168.0.13,902,331,155966,CON,Malicious
17782,115541,74.125.203.189,33232,192.168.0.14,57913,1,110,REQ,Malicious
17782,247861,172.217.25.238,0,192.168.0.14,56826,1,129,REQ,Malicious
17782,966581,192.168.0.13,mdns,3.0.230.212,882,3,306,CON,Malicious
17783,978874,192.168.0.16,0x0008,192.168.0.1,0,2,180,CON,Malicious
17784,109418,192.168.0.13,53242,224.0.0.251,mdns,4,496,INT,Malicious
17785,410869,192.168.0.13,51645,192.168.0.1,0x014d,2,292,ECO,Malicious
17785,823453,192.168.0.16,10684,192.168.0.13,902,334,156091,CON,Malicious
17786,82030,192.168.0.16,443,32.245.234.186,2471,1,118,CON,Malicious
17786,918933,192.168.0.13,mdns,13.228.233.32,6,2,284,CON,Malicious
17788,274659,172.217.25.238,mdns,192.168.0.14,56826,1,198,REQ,Malicious
17788,821163,192.168.0.15,53242,224.0.0.251,mdns,12,3216,INT,Malicious
17788,821282,fe80::18da:f930:b*,443,ff02::fb,mdns,12,3476,INT,Malicious
17790,991949,192.168.0.16,65503,192.168.0.13,902,368,194745,CON,Malicious
17793,514714,74.125.203.189,0,192.168.0.14,57913,1,129,REQ,Malicious
17793,992198,192.168.0.14,0,239.255.255.250,19,13,3433,INT,Malicious
17795,91135,192.168.0.1,0,224.0.0.1,0,4,380,INT,Malicious
17795,107900,192.168.0.13,0,239.255.255.250,0,1,94,REQ,Malicious
17795,128050,192.168.0.13,0,224.0.0.251,0,1,94,REQ,Malicious
17795,320895,192.168.0.1,53166,224.0.1.187,0,4,372,INT,Malicious
17795,462229,192.168.0.16,mdns,224.0.0.251,0,1,94,INT,Malicious
17795,678471,192.168.0.16,mdns,192.168.0.13,902,1,623,RST,Malicious
17795,815742,192.168.0.15,53242,224.0.0.251,mdns,5,1346,REQ,Malicious
17795,815899,fe80::18da:f930:b*,0,ff02::fb,mdns,5,1458,REQ,Malicious
17795,894170,192.168.0.16,0,192.168.0.13,902,337,157863,RST,Malicious
17796,380981,192.168.0.1,domain,224.0.1.187,0,4,372,INT,Malicious
17797,480542,192.168.0.1,443,224.0.1.187,0,4,372,INT,Malicious
17797,733578,163.152.1.1,443,192.168.0.14,40012,1,387,INT,Malicious
17797,796710,172.217.161.78,59375,192.168.0.14,54451,6,2331,INT,Malicious
17797,914410,172.217.161.78,50243,192.168.0.14,5038,6,2697,INT,Malicious
17799,808330,192.168.0.16,53907,163.152.1.1,domain,2,423,CON,Malicious
17799,894807,192.168.0.16,51701,163.152.1.1,domain,2,712,CON,Malicious
17799,903591,192.168.0.16,60077,163.152.1.1,domain,2,703,CON,Malicious
17799,908964,192.168.0.16,54377,163.152.1.1,domain,3,1313,CON,Malicious
17799,911340,192.168.0.16,64052,163.152.1.1,domain,3,995,CON,Malicious
17799,913019,192.168.0.16,63568,163.152.1.1,domain,2,504,CON,Malicious
17799,913540,192.168.0.16,50126,163.152.1.1,domain,2,702,CON,Malicious
17799,916337,192.168.0.16,53247,163.152.1.1,domain,2,720,CON,Malicious
17800,59171,192.168.0.16,62295,163.152.1.1,domain,2,395,CON,Malicious
17800,59584,192.168.0.16,53248,31.13.95.8,https,14,2509,CON,Malicious
17800,60229,192.168.0.16,49402,163.152.1.1,domain,2,420,CON,Malicious
17800,66061,192.168.0.16,53249,157.240.15.35,https,14,2507,CON,Malicious
17800,98821,192.168.0.16,5325,157.240.22.19,443,41,24823,CON,Malicious
17800,101119,192.168.0.16,53251,157.240.22.19,https,17,3119,CON,Malicious
17800,101519,192.168.0.16,52769,157.240.15.35,https,14,2505,CON,Malicious
17800,101594,192.168.0.16,623,31.13.95.8,https,14,2505,CON,Malicious
17800,102322,192.168.0.16,5032,163.152.1.1,domain,2,424,CON,Malicious
17800,104110,192.168.0.16,61871,163.152.1.1,domain,2,419,CON,Malicious
17800,118079,192.168.0.16,53252,163.152.1.1,domain,2,734,CON,Malicious
17800,125401,192.168.0.16,61872,172.217.31.170,https,44,12568,CON,Malicious
17800,138078,192.168.0.16,54965,157.240.22.12,https,17,2980,CON,Malicious
17800,325724,192.168.0.16,0x0008,172.217.31.170,https,36,11679,CON,Malicious
17800,352981,192.168.0.16,61887,239.255.255.250,19,16,3444,INT,Malicious
17800,421023,192.168.0.13,61888,192.168.0.1,0x014d,2,292,ECO,Malicious
17800,587511,192.168.0.16,53242,172.217.31.170,https,36,11221,CON,Malicious
17800,589162,192.168.0.16,443,172.217.161.46,https,57,18927,CON,Malicious
17800,891436,192.168.0.16,0,192.168.0.13,902,386,212218,RST,Malicious
17803,320632,172.217.25.238,0,192.168.0.14,56826,1,110,REQ,Malicious
17804,639703,48:4b:aa:2c:d8:f9,53242,bc:1c:81:4b:ae:ba,0,1,118,INT,Malicious
17804,810675,192.168.0.1,54572,192.168.0.16,0,2,180,CON,Malicious
17805,893209,192.168.0.16,19,192.168.0.13,902,207,120359,CON,Malicious
18233,603123,192.168.0.13,0,239.255.255.250,19,4,904,INT,Malicious
18233,605077,192.168.0.1,443,192.168.0.13,54572,1,493,INT,Malicious
18234,5094,192.168.0.16,41844,192.168.0.1,0,2,180,CON,Malicious
18235,253728,172.217.25.238,57137,192.168.0.14,56826,1,110,INT,Malicious
18235,613114,192.168.0.13,61893,192.168.0.1,57592,3,366,REQ,Malicious
18237,673796,192.168.0.16,49225,163.152.1.1,domain,2,399,CON,Malicious
18237,678018,192.168.0.16,61894,31.13.95.8,https,39,10515,RST,Malicious
18237,727902,192.168.0.16,65301,163.152.1.1,domain,2,517,CON,Malicious
18237,731145,192.168.0.16,4982,172.217.161.35,https,31,9058,FIN,Malicious
18237,738555,192.168.0.16,61895,163.152.1.1,domain,2,525,CON,Malicious
18237,758397,192.168.0.16,61896,163.152.1.1,domain,2,686,CON,Malicious
18237,761980,192.168.0.16,6453,172.217.26.42,https,31,9945,CON,Malicious
18237,764712,192.168.0.16,61897,31.13.95.8,https,58,11938,RST,Malicious
18237,903755,192.168.0.16,63519,163.152.1.1,domain,2,687,CON,Malicious
18237,907896,192.168.0.16,49963,17.42.254.11,https,30,13314,CON,Malicious
18237,976204,192.168.0.16,61898,163.152.1.1,domain,2,578,CON,Malicious
18237,994631,192.168.0.16,55296,163.152.1.1,domain,2,661,CON,Malicious
18238,10368,192.168.0.16,61899,3.0.72.236,https,67,24253,CON,Malicious
18238,111748,192.168.0.16,36496,163.152.1.1,domain,2,543,CON,Malicious
18238,115994,192.168.0.16,619,203.205.142.177,https,21,8451,CON,Malicious
18238,335010,192.168.0.23,61901,113.29.141.94,http,1,220,CON,Malicious
18238,580579,192.168.0.16,61902,3.0.72.236,https,22,9134,CON,Malicious
18238,581311,192.168.0.16,61903,3.0.72.236,https,31,12364,CON,Malicious
18238,583127,192.168.0.16,61904,3.0.72.236,https,35,8283,CON,Malicious
18238,583613,192.168.0.16,44302,3.0.72.236,https,27,6815,CON,Malicious
18238,584600,192.168.0.16,61905,3.0.72.236,https,15,3348,CON,Malicious
18238,640796,192.168.0.23,63301,31.13.95.8,https,3,1037,CON,Malicious
18238,876969,192.168.0.16,61906,3.0.72.236,https,20,5108,CON,Malicious
18239,140343,192.168.0.16,64816,163.152.1.1,domain,2,664,CON,Malicious
18239,140972,192.168.0.16,61907,3.0.72.236,https,14,3243,CON,Malicious
18239,148827,192.168.0.16,61908,150.109.178.162,6002,6,1479,CON,Malicious
18239,153701,192.168.0.16,61909,46.51.222.63,https,27,11002,CON,Malicious
18239,262017,192.168.0.16,443,203.119.128.118,http,13,3149,FIN,Malicious
18239,330567,192.168.0.16,0x0008,172.217.26.42,https,32,9609,CON,Malicious
18239,593656,74.125.203.189,0,192.168.0.14,57913,1,110,INT,Malicious
18239,685266,192.168.0.13,4236,192.168.0.1,0x014d,2,292,ECO,Malicious
18240,279013,192.168.0.1,41808,192.168.0.14,0,1,90,INT,Malicious
18240,298062,192.168.0.1,6191,239.255.255.250,19,32,16592,INT,Malicious
18241,100788,192.168.0.23,61761,52.76.40.188,https,2,290,CON,Malicious
18241,176712,192.168.0.16,61911,31.13.95.8,https,46,11287,RST,Malicious
18241,180073,192.168.0.16,60249,163.152.1.1,domain,2,665,CON,Malicious
18241,188312,192.168.0.16,51981,13.228.245.106,http,13,2446,CON,Malicious
18241,428864,192.168.0.16,53258,163.152.1.1,domain,2,587,CON,Malicious
18241,436482,192.168.0.16,53259,163.152.1.1,domain,2,666,CON,Malicious
18241,455546,192.168.0.16,5326,13.250.177.143,65,20,8793,RST,Malicious
18241,531471,192.168.0.16,53261,13.250.177.143,65,32,10785,RST,Malicious
18241,860346,192.168.0.16,53262,192.168.0.13,901,20,3440,RST,Malicious
18241,893910,192.168.0.16,0,192.168.0.13,901,20,3444,RST,Malicious
18241,932746,192.168.0.16,0,192.168.0.13,901,31,19994,RST,Malicious
